client_id,client_name,client_dob,client_type,client_created_by
526,Kelly Baker,2/04/1979,first-home buyer,44
527,Emily Nixon,12/02/1999,first-home buyer,14
528,David Smith MD,28/07/1959,first-home buyer,52
529,Laura Mitchell,5/12/1986,first-home buyer,11
530,Michelle Green,10/12/1968,first-home buyer,50
531,Anthony Marshall,16/02/1980,first-home buyer,43
532,Carol Frost,12/06/1969,first-home buyer,16
533,Donna Ortega,31/08/1971,first-home buyer,42
534,Daniel Sanders,17/07/1960,first-home buyer,12
535,James Morrison,2/04/1969,first-home buyer,21
536,Shelly Sexton,13/11/1964,first-home buyer,20
537,Shannon Huff,17/07/1966,first-home buyer,41
538,Dustin Allen,31/01/1997,first-home buyer,31
539,Michelle Cooper,14/06/1995,first-home buyer,1
540,Christian Cole,18/10/1992,first-home buyer,28
541,Jennifer Rivera,7/05/2005,first-home buyer,32
542,Eric Gill,27/11/1970,first-home buyer,10
543,Kyle Gonzalez,22/08/2003,first-home buyer,62
544,Richard Miller,11/03/1989,first-home buyer,64
545,Matthew Stephens,7/10/1984,first-home buyer,15
546,Suzanne Anderson,24/12/1991,first-home buyer,50
547,Bobby Scott,6/06/1981,first-home buyer,58
548,John Reynolds,4/11/1993,first-home buyer,65
549,Timothy Charles,14/12/1987,first-home buyer,73
550,Eric Banks,9/09/1968,first-home buyer,42
551,Johnny Roberts,9/08/1994,first-home buyer,13
552,Ashley Austin,21/05/1972,first-home buyer,33
553,Christina Gilbert,7/01/1983,first-home buyer,13
554,Kyle Norton,22/06/1984,first-home buyer,3
555,Cheryl Le,30/08/1989,first-home buyer,17
556,Steven Cross,1/09/2006,first-home buyer,47
557,Michelle Church,22/02/1978,first-home buyer,59
558,Douglas Keller,2/10/1996,first-home buyer,15
559,Michael Scott,27/07/1988,first-home buyer,7
560,Nancy Hoover,18/09/1977,first-home buyer,61
561,Michael Hodge,18/01/1994,first-home buyer,53
562,Beth Stout,5/10/1998,first-home buyer,29
563,Joshua Summers,7/04/2004,first-home buyer,62
564,Monica Carroll,11/04/1993,first-home buyer,80
565,Timothy Sweeney,17/02/1966,first-home buyer,48
566,Matthew Young,27/01/1977,first-home buyer,77
567,Victoria Davis,28/11/1982,first-home buyer,72
568,Theresa Campbell,23/01/1996,first-home buyer,25
569,Whitney Benitez,11/05/1996,first-home buyer,47
570,Katherine Foster,5/10/1982,first-home buyer,45
571,Jimmy Hebert,4/04/1986,first-home buyer,53
572,Kaitlyn Wood,6/06/1982,first-home buyer,3
573,Emily Smith,4/10/1995,first-home buyer,50
574,Justin Maynard,6/02/1989,first-home buyer,12
575,Madison Mccormick,29/07/1977,first-home buyer,69
576,Donna Barrett,6/10/1963,first-home buyer,72
577,Bryan Sweeney Jr.,14/04/1976,first-home buyer,51
578,Gregory Morgan,25/02/2006,first-home buyer,26
579,David Hill,2/10/1996,first-home buyer,52
580,Jack Jarvis,1/06/2000,first-home buyer,48
581,Andrew Byrd,14/01/2007,first-home buyer,17
582,Matthew Frank,7/04/1988,first-home buyer,70
583,Joshua Johnson,10/06/1974,first-home buyer,13
584,Stephanie Nelson,28/11/1965,first-home buyer,80
585,Laurie Henderson,10/02/1988,first-home buyer,64
586,Louis Scott,15/12/1986,first-home buyer,28
587,Patrick Cooper,28/05/2006,first-home buyer,80
588,Amber Hill,21/10/1966,first-home buyer,75
589,Tonya Crawford,2/05/1980,first-home buyer,2
590,Kristina Morgan,10/02/2007,first-home buyer,60
591,Elizabeth Moss,22/11/1979,first-home buyer,43
592,Collin Robinson,26/05/1998,first-home buyer,60
593,Sierra Wolfe,16/04/1985,first-home buyer,71
594,Vickie Kerr,2/03/1987,first-home buyer,17
595,Monique Williams,21/01/1972,first-home buyer,17
596,Heather Marsh,30/07/1963,first-home buyer,54
597,Matthew Murphy,13/04/1999,first-home buyer,32
598,Sarah Williams,25/02/2000,first-home buyer,36
599,Kayla Henderson,5/09/1970,first-home buyer,54
600,Dr. Amanda Mason,1/11/1987,first-home buyer,11
601,Mr. Dean Franklin Jr.,26/05/2004,first-home buyer,30
602,Nathan Velasquez,5/01/2004,first-home buyer,44
603,Brandon Flowers,18/09/1974,first-home buyer,38
604,Alexis Doyle,29/01/1985,first-home buyer,79
605,Angela Noble,2/05/1998,first-home buyer,53
606,Noah Bryant,27/06/1987,first-home buyer,34
607,Kristina Miller,15/10/1983,first-home buyer,43
608,Gregory Walters,19/07/1997,first-home buyer,47
609,Samantha Mason,24/05/1976,first-home buyer,59
610,Kathryn Perry,17/02/2003,first-home buyer,30
611,Alexander Dunn,23/01/1980,first-home buyer,58
612,James Johnson,17/07/1964,first-home buyer,42
613,Brian Lynch,10/08/1960,first-home buyer,31
614,Michael Fleming,17/07/2001,first-home buyer,61
615,Amanda Dean,24/06/1995,first-home buyer,46
616,Terry Dyer,28/08/1997,first-home buyer,37
617,Karen Bean,8/06/1966,first-home buyer,1
618,Melissa Aguilar,26/01/1973,first-home buyer,11
619,Anthony Jones,31/01/1963,first-home buyer,41
620,Sharon Keith,1/04/1962,first-home buyer,61
621,James Blake,14/09/2002,first-home buyer,33
622,Brian Murphy,1/12/1965,first-home buyer,54
623,Stephanie Kelly,17/08/1986,first-home buyer,23
624,Sandra Andrews,21/10/2003,first-home buyer,64
625,Jake Garza,1/08/1969,first-home buyer,6
626,Pamela Dennis,6/12/1971,first-home buyer,1
627,Ashley Boyd,20/05/1971,first-home buyer,58
628,Ellen Castaneda,8/06/1969,first-home buyer,7
629,Jennifer Harris,27/03/1985,first-home buyer,32
630,Tyler Shields,14/05/1968,first-home buyer,67
631,Edward Owens,20/03/1971,first-home buyer,72
632,Jon Barnes,8/03/1990,first-home buyer,25
633,Michael Mcdaniel,5/02/1965,first-home buyer,61
634,Benjamin Ortiz,12/08/1983,first-home buyer,7
635,Teresa Terry,28/03/1995,first-home buyer,16
636,Samuel Smith,18/04/2001,first-home buyer,45
637,Rachael Reeves,22/08/1988,first-home buyer,5
638,Brendan Watkins,28/01/2005,first-home buyer,29
639,Joseph Glass III,17/06/1994,first-home buyer,2
640,Jennifer Jackson,27/01/1966,first-home buyer,80
641,Priscilla Campbell,11/01/1970,first-home buyer,70
642,Jennifer Davis,30/05/1971,first-home buyer,63
643,Christine Nelson,4/02/1975,first-home buyer,22
644,Stacy Stewart,14/08/1979,first-home buyer,48
645,Cole Haynes,7/07/1962,first-home buyer,18
646,Jessica Gardner,31/03/1965,first-home buyer,26
647,George Cruz,26/07/1966,first-home buyer,16
648,Angela Mccormick,5/04/1985,first-home buyer,60
649,Sara Barrett,29/07/1966,first-home buyer,22
650,Donald Sanders,7/04/1970,first-home buyer,34
651,Erin Campbell,4/09/1990,first-home buyer,61
652,Jose Stephens,1/10/1970,first-home buyer,24
653,Angel Johnson,11/07/1964,first-home buyer,75
654,Jorge Jones,25/12/1991,first-home buyer,18
655,Crystal Browning,11/12/1998,first-home buyer,59
656,Bryan Young,25/10/1970,first-home buyer,56
657,Kayla Knight,11/12/2002,first-home buyer,41
658,Thomas Johnson,21/11/1962,first-home buyer,59
659,Lawrence Holmes,6/08/1981,first-home buyer,27
660,Peter Gibbs,31/01/1966,first-home buyer,65
661,James Hampton,8/01/1984,first-home buyer,26
662,Bobby Beck,9/12/2000,first-home buyer,12
663,Sarah Jones,22/02/1964,first-home buyer,3
664,Caitlyn Walton,6/03/1970,first-home buyer,17
665,Rachel Zhang,19/10/1997,first-home buyer,32
666,Jeffery Guerrero,9/08/1964,first-home buyer,28
667,Lori Coffey DVM,18/11/1997,first-home buyer,63
668,John Davis,22/02/1984,first-home buyer,44
669,Gabriel Kelly,8/05/2004,first-home buyer,78
670,Emily Howell,26/11/1968,first-home buyer,10
671,Charles Wilkins,14/05/1965,first-home buyer,67
672,Cristina Bradford,4/06/1995,first-home buyer,78
673,Joshua Francis DDS,24/06/1970,first-home buyer,73
674,John Garrett,8/06/1962,first-home buyer,62
675,William Williams,17/03/1997,first-home buyer,54
676,Joshua Lopez,27/11/1963,first-home buyer,61
677,Tonya Matthews,8/06/1975,first-home buyer,32
678,Catherine Blackburn,9/12/1998,first-home buyer,39
679,Brandon Stevens,8/09/1984,first-home buyer,23
680,Pamela Ortega,18/11/1990,first-home buyer,56
681,Ryan Palmer,2/03/1978,first-home buyer,67
682,Carl Taylor,22/06/1993,first-home buyer,70
683,Jeanette Dunn,28/06/2006,first-home buyer,48
684,Tyler Burton,4/05/1991,first-home buyer,79
685,William Harrell,12/01/1995,first-home buyer,7
686,John Foster,3/10/1989,first-home buyer,31
687,Joshua Day,29/06/1980,first-home buyer,17
688,Valerie Roberts,30/01/1992,first-home buyer,49
689,Cameron Hall,17/06/1985,first-home buyer,10
690,Taylor Smith,29/01/1978,first-home buyer,6
691,Eduardo Parker,29/03/2000,first-home buyer,13
692,Glen Barnett,17/07/1996,first-home buyer,16
693,Jessica Pollard,6/03/1995,first-home buyer,47
694,Timothy King,10/01/1966,first-home buyer,5
695,Stephen Taylor,27/10/1965,first-home buyer,47
696,Dorothy Price,22/04/1982,first-home buyer,36
697,Douglas Harrison,22/03/1985,first-home buyer,17
698,Jason Lopez,12/07/1987,first-home buyer,77
699,Erin Thompson,20/10/1970,first-home buyer,34
700,Ms. Julie Mitchell DDS,12/04/1988,first-home buyer,47
701,Ryan Hunter,14/07/1963,first-home buyer,34
702,Carla Byrd,18/07/1994,first-home buyer,64
703,Ariel Oliver,2/04/1981,first-home buyer,9
704,Joshua Rodriguez,3/12/1987,first-home buyer,6
705,Eric Steele,16/06/1975,first-home buyer,16
706,Jonathan Johnson,25/01/1990,first-home buyer,32
707,Natalie Phillips,11/03/1969,first-home buyer,60
708,Rebecca Collins,14/07/1994,first-home buyer,38
709,Heather Ingram,10/08/1982,first-home buyer,40
710,Travis Hunter,1/12/1994,first-home buyer,41
711,Keith Nguyen,25/11/2003,first-home buyer,72
712,Sydney Wilcox,9/06/2004,first-home buyer,25
713,Jessica Knight,27/10/1963,first-home buyer,72
714,Roger Baker,30/10/1980,first-home buyer,53
715,Rodney Garcia,29/05/1998,first-home buyer,10
716,Brian Sanchez Jr.,26/09/1994,first-home buyer,37
717,David Soto,12/11/1984,first-home buyer,70
718,Maria Taylor,18/06/1962,first-home buyer,72
719,Nicole Mccoy,23/10/1965,first-home buyer,42
720,Charles Walker,31/12/2005,first-home buyer,20
721,Frank Gibbs,3/09/1994,first-home buyer,59
722,Troy Camacho,2/12/1989,first-home buyer,57
723,Sheila Johnson,5/03/1998,first-home buyer,47
724,Andrew Baird,6/10/1961,first-home buyer,29
725,Kenneth Summers,18/04/1999,first-home buyer,40
726,Jeffrey Chavez,4/08/1973,first-home buyer,11
727,Anthony Strong,23/10/1964,first-home buyer,68
728,Patricia Castillo,13/04/1974,first-home buyer,8
729,Rebecca Williams,26/06/1975,first-home buyer,68
730,Nicole Harrison,31/08/1984,first-home buyer,12
731,Eric Goodwin,18/06/1975,first-home buyer,67
732,Joe Sampson,12/03/1988,first-home buyer,79
733,Rodney Jefferson,29/01/1985,first-home buyer,22
734,George Johnson,9/09/2002,first-home buyer,21
735,Richard Nichols,10/04/1987,first-home buyer,20
736,Christine Foley,20/03/1999,first-home buyer,78
737,Chloe Solis,21/06/1965,first-home buyer,40
738,Marie Reynolds,9/01/1971,first-home buyer,1
739,Bryan Cooper,15/04/1983,first-home buyer,69
740,Jeffrey Glenn,10/08/1989,first-home buyer,5
741,Keith Wolfe,15/02/1977,first-home buyer,33
742,Devin Mcbride,19/10/1971,first-home buyer,52
743,Brittney Lucas,28/10/1993,first-home buyer,62
744,Joseph Gibbs,7/04/1992,first-home buyer,1
745,Mr. Sean Smith Jr.,10/01/1985,first-home buyer,22
746,Samantha Gallegos,2/10/1990,first-home buyer,1
747,Dawn Myers,8/11/1987,first-home buyer,45
748,Jonathan Deleon,2/10/1971,first-home buyer,74
749,Robert Stafford,30/09/2002,first-home buyer,11
750,Heather Sanders,4/12/1973,first-home buyer,45
751,Allison Moore,12/12/2003,first-home buyer,8
752,Brandon Shepherd,22/05/1983,first-home buyer,7
753,Haley Figueroa,23/10/2003,first-home buyer,9
754,Benjamin Sanchez,18/09/1975,first-home buyer,17
755,Alex Scott,19/03/1962,first-home buyer,61
756,Rebecca Myers,4/01/1972,first-home buyer,60
757,Jamie Williams,19/03/1995,first-home buyer,35
758,Monica Sanchez,11/02/2001,first-home buyer,52
759,Juan Mitchell,14/06/1993,first-home buyer,12
760,Dana Garcia,24/02/1981,first-home buyer,24
761,Crystal Johnson,17/08/1983,first-home buyer,57
762,Edward Ross,18/01/1966,first-home buyer,48
763,Samantha Stephenson,10/04/2002,first-home buyer,22
764,Steven Wong,31/08/1980,first-home buyer,61
765,Laura Adams,16/12/1982,first-home buyer,12
766,Tiffany Gill,25/01/2002,first-home buyer,61
767,Karen Ashley,2/05/1999,first-home buyer,68
768,Mrs. Jennifer Yu,26/06/1977,first-home buyer,30
769,Dr. Joseph Pope,1/02/1974,first-home buyer,74
770,Carol Marsh,2/01/1989,first-home buyer,3
771,Brian Sutton,3/02/1994,first-home buyer,5
772,Robert Mullins,13/10/1985,first-home buyer,58
773,Anthony Reed,28/09/1994,first-home buyer,58
774,Raymond Brooks,20/01/1978,first-home buyer,23
775,Ashley Rodriguez,27/01/2003,first-home buyer,60
776,David Norris,9/10/1985,first-home buyer,29
777,Craig Henry,18/08/2001,first-home buyer,69
778,Monica Blake,25/02/1963,first-home buyer,77
779,Jeffrey Sandoval,2/08/1989,first-home buyer,46
780,Yvonne Buck,11/02/1970,first-home buyer,15
781,Laura Jones,13/03/1988,first-home buyer,46
782,Emily Williams,15/09/1983,first-home buyer,4
783,Chelsea Curtis,7/07/1976,first-home buyer,45
784,Jessica Jones,24/05/1995,first-home buyer,69
785,Seth Hicks,23/06/1986,first-home buyer,61
786,Karen Blevins,30/01/1962,first-home buyer,37
787,Matthew Fischer,6/04/1994,first-home buyer,7
788,Thomas Johnson,27/07/1983,first-home buyer,48
789,John Garcia,24/03/2004,first-home buyer,40
790,Amber Rodriguez MD,21/11/1993,first-home buyer,11
791,Linda Carney,24/10/1977,first-home buyer,29
792,Rebecca Zhang,1/10/1982,first-home buyer,57
793,Amber Pham,10/08/1993,first-home buyer,1
794,Timothy Kelly,14/04/2004,first-home buyer,69
795,Angela Parker,28/09/1968,first-home buyer,46
796,Cassidy Estrada,28/06/1969,first-home buyer,64
797,Kathleen Jackson,26/11/1990,first-home buyer,63
798,Madeline Crawford,22/06/1982,first-home buyer,21
799,Omar Pierce,15/12/1995,first-home buyer,67
800,Douglas Caldwell,3/01/1985,first-home buyer,60
801,Michaela Joseph,6/09/2003,first-home buyer,56
802,Curtis Jensen,21/04/2006,first-home buyer,6
803,Alison Martinez,22/08/1981,first-home buyer,22
804,Amanda Green,27/02/1994,first-home buyer,35
805,Joseph West,3/01/1984,first-home buyer,15
806,Tiffany Jones,11/08/1969,first-home buyer,11
807,Anne Franklin,6/04/1960,first-home buyer,28
808,Samantha Jacobs,14/12/1984,first-home buyer,78
809,Victoria White,8/06/1966,first-home buyer,10
810,Adam Henderson,13/06/1974,first-home buyer,51
811,Sandra Jones,1/09/1975,first-home buyer,55
812,Kylie Bass,9/08/2002,first-home buyer,48
813,Aaron Carney,19/01/1993,first-home buyer,34
814,Earl Good,11/06/1962,first-home buyer,35
815,Ryan Russo,2/10/2006,first-home buyer,23
816,Stephanie Duncan,1/10/2005,first-home buyer,1
817,Katherine Juarez,28/08/1976,first-home buyer,32
818,Vanessa Wallace,28/03/1986,first-home buyer,65
819,Ryan Lawrence,21/06/1980,first-home buyer,9
820,Carol Fisher,25/06/1966,first-home buyer,8
821,Michael Lewis,21/10/1996,first-home buyer,47
822,Diana Wagner,11/06/2002,first-home buyer,32
823,Jennifer Klein,13/12/1989,first-home buyer,15
824,Mrs. Tasha Bowman PhD,21/06/1965,first-home buyer,26
825,Isabella Chapman,31/08/1983,first-home buyer,58
826,Kurt Roberts,15/02/2005,first-home buyer,12
827,Jacob Rich MD,4/12/1971,first-home buyer,50
828,Michelle Lee MD,29/04/1998,first-home buyer,36
829,Joshua Jenkins,28/09/1979,first-home buyer,13
830,Michael Flores,22/10/1970,first-home buyer,52
831,Terrence Wilson,16/08/1970,first-home buyer,29
832,Jessica Martin,16/10/1985,first-home buyer,57
833,Laura Nelson,9/06/1997,first-home buyer,65
834,Zachary Johnson,4/03/1977,first-home buyer,52
835,Maria Smith,7/12/1998,first-home buyer,70
836,Adam Ochoa,20/11/1976,first-home buyer,62
837,Michael Garcia,19/10/1967,first-home buyer,35
838,Lori Wilson,2/07/2006,first-home buyer,38
839,Scott Frye MD,15/06/1976,first-home buyer,68
840,Sheila Davis,12/07/1965,first-home buyer,37
841,Brandi Leonard,28/11/2001,first-home buyer,33
842,Phillip Tucker,3/08/1997,first-home buyer,18
843,Anthony Taylor,25/01/2004,first-home buyer,22
844,Laura Smith,23/05/1977,first-home buyer,5
845,Jennifer Kirk,2/06/1992,first-home buyer,27
846,Jennifer Campbell,4/02/1977,first-home buyer,18
847,Daniel Davis,15/08/1977,first-home buyer,28
848,Brian Taylor,4/08/1989,first-home buyer,76
849,Rebecca Cook,25/03/1971,first-home buyer,68
850,Mr. James Welch,12/07/1970,first-home buyer,69
851,Mrs. Jennifer Hubbard,14/10/1992,first-home buyer,7
852,Mario Wiggins,14/01/1969,first-home buyer,57
853,Alexis Brown,24/01/1998,first-home buyer,32
854,Kimberly Dennis,21/12/2000,first-home buyer,46
855,Sarah Johnson,20/05/1964,first-home buyer,61
856,Jason Garcia,22/02/1970,first-home buyer,49
857,Charles Foley,19/04/1966,first-home buyer,4
858,Logan Pittman,13/06/2006,first-home buyer,10
859,Sharon Jones,20/12/1978,first-home buyer,53
860,Wesley Carson,17/04/2000,first-home buyer,58
861,Bobby Johnson,6/10/1995,first-home buyer,37
862,Cynthia Hardy,11/05/2003,first-home buyer,27
863,Tiffany Evans,8/01/1990,first-home buyer,51
864,Thomas Roth,3/03/1973,first-home buyer,35
865,Monica Powell,27/03/1992,first-home buyer,78
866,Shane Mcgrath,15/04/1962,first-home buyer,59
867,Scott Sanders,14/07/2006,first-home buyer,56
868,Amanda Gates,18/05/1975,first-home buyer,6
869,Howard Ayala,26/10/2002,first-home buyer,36
870,Christopher Smith,1/10/2000,first-home buyer,54
871,Mary Miller,14/10/1971,first-home buyer,7
872,John Myers,21/08/1992,first-home buyer,28
873,Aaron Elliott,22/07/2000,first-home buyer,59
874,Jeff Glover,5/05/1991,first-home buyer,3
875,Thomas Perez,17/06/2004,first-home buyer,69
876,Jennifer Russell,22/10/1994,first-home buyer,13
877,Sharon Shaw,22/04/2007,first-home buyer,12
878,Ronald Colon,29/06/1977,first-home buyer,11
879,Alexandra Patterson,4/01/1999,first-home buyer,46
880,Colton Ramirez,5/05/2004,first-home buyer,77
881,Michelle Wolf,29/05/1998,first-home buyer,2
882,Lauren Harvey,3/01/1964,first-home buyer,58
883,Danielle Brooks,21/06/1995,first-home buyer,70
884,Sean Maldonado,4/02/1963,first-home buyer,66
885,Douglas Allen,18/06/2007,first-home buyer,80
886,Jacqueline Scott,15/08/1986,first-home buyer,31
887,Shane Rollins,20/02/1978,first-home buyer,38
888,Anthony Davis,7/05/1965,first-home buyer,50
889,Melissa Romero,9/02/2004,first-home buyer,34
890,Benjamin Weaver Jr.,16/11/2003,first-home buyer,69
891,Cynthia Sanders,26/06/1993,first-home buyer,65
892,Keith King,9/10/1998,first-home buyer,21
893,James Jones,3/01/1973,first-home buyer,69
894,Michele Novak,2/04/1995,first-home buyer,39
895,Jennifer Singh,6/10/1970,first-home buyer,35
896,Carrie Hayes,8/06/1997,first-home buyer,60
897,Kelly Collins,1/09/1980,first-home buyer,41
898,Katrina Lee,26/09/1987,first-home buyer,54
899,Alexis Howard,24/12/2003,first-home buyer,30
900,Robert Morgan,18/05/1997,first-home buyer,80
901,Jessica Mercado,17/02/1985,first-home buyer,77
902,Susan Jones,11/04/1979,first-home buyer,76
903,Susan Barton,26/09/1963,first-home buyer,24
